VCASN: 69 ITHR: 51
117 33 184.34 10.68 27.77
117 64 196.02 8.81 27.68
117 125 174.41 8.55 27.38
117 140 147.85 8.14 27.43
117 183 166.59 9.01 27.45
117 187 149.52 9.15 27.57
117 206 181.09 8.41 27.71
117 271 160.33 9.41 27.38
117 298 151.32 7.44 27.56
117 311 191.23 10.85 27.38
117 373 198.14 10.01 27.36
117 379 163.14 8.88 27.31
117 402 174.46 9.61 27.35
117 474 178.94 9.89 27.56
117 565 210.67 10.62 27.54
117 584 171.59 9.05 27.37
117 597 171.04 11.27 28.67
117 622 185.77 9.89 27.33
117 701 164.93 10.71 27.34
117 707 171.19 8.92 27.43
117 723 182.32 8.77 27.46
117 736 165.12 10.40 27.89
117 747 207.73 10.21 27.52
117 768 204.16 11.66 27.53
117 775 165.64 9.88 27.64
117 795 167.41 7.62 27.44
117 802 187.26 8.65 27.40
117 849 196.12 8.87 27.89
117 851 170.32 9.73 27.59
117 864 192.86 9.47 28.03
117 874 148.63 7.21 27.54
117 917 188.56 8.54 27.39
117 970 188.77 10.08 27.40
117 997 200.63 10.38 27.55
117 1013 173.09 10.14 27.64
118 0 199.32 7.70 27.29
118 59 178.09 8.39 27.36
118 61 201.17 9.63 27.72
118 62 180.14 10.42 27.79
118 75 164.74 11.14 28.31
118 93 175.06 11.09 27.50
118 100 117.20 10.59 27.70
118 151 152.19 10.67 27.72
118 152 162.16 7.64 27.34
118 266 164.25 10.00 27.51
118 301 171.49 7.19 28.52
118 336 196.89 8.37 27.39
118 395 180.23 9.99 27.77
118 447 168.70 11.00 27.51
118 466 203.07 8.58 27.51
118 482 150.61 10.02 27.73
118 551 177.73 7.35 27.54
118 561 182.56 10.12 27.54
118 592 187.21 10.45 27.53
118 598 185.91 8.62 27.62
118 600 161.90 9.84 27.42
118 626 172.20 7.46 27.38
118 696 183.44 8.68 27.41
118 791 163.49 9.87 27.61
118 795 205.66 9.01 27.33
118 806 152.42 7.83 27.54
118 841 163.51 10.23 27.51
118 858 174.76 8.64 27.58
118 860 147.59 7.76 27.45
118 861 164.38 12.24 28.44
118 869 182.64 9.43 27.52
118 877 182.58 9.59 27.41
118 892 198.71 8.65 27.73
118 944 184.71 8.18 27.81
118 972 207.02 9.18 27.38
118 1003 188.04 8.29 27.80
119 8 191.44 10.26 27.37
119 72 172.52 9.63 27.57
119 79 190.98 10.87 27.33
119 94 171.30 7.69 27.46
119 101 176.93 11.23 28.42
119 139 175.47 11.24 27.55
119 144 171.04 7.65 27.41
119 159 163.65 11.10 27.59
119 185 170.32 8.12 27.54
119 274 178.15 10.20 27.50
119 318 168.66 13.23 27.56
119 375 184.32 8.01 27.39
119 418 194.98 9.82 27.57
119 452 152.86 8.07 27.30
119 476 197.49 9.76 27.58
119 567 192.54 10.25 27.61
119 606 176.84 9.42 27.50
119 661 184.37 9.78 27.41
119 716 174.17 8.22 27.49
119 722 154.07 9.50 27.35
119 767 188.20 9.79 27.57
119 854 182.61 7.46 27.52
119 884 155.18 9.96 27.54
119 998 188.72 12.44 27.78
119 1020 172.66 8.16 27.31
120 4 184.14 9.42 27.61
120 19 179.91 9.73 27.53
120 54 154.48 12.04 27.56
120 81 166.87 7.25 27.93
120 168 173.01 8.93 27.62
120 169 197.18 12.83 27.60
120 181 157.10 8.60 27.70
120 182 170.29 9.57 27.37
120 202 173.31 8.72 27.41
120 232 185.23 9.62 28.00
120 264 224.74 11.94 27.43
120 306 191.37 10.05 27.41
120 351 183.09 12.17 27.53
120 401 199.24 10.21 27.41
120 406 184.22 11.62 27.87
120 408 168.38 8.77 27.36
120 454 165.71 9.11 27.35
120 455 172.11 10.21 27.67
120 475 180.90 10.34 27.75
120 562 148.31 13.40 27.57
120 567 176.48 9.81 27.38
120 604 175.81 8.40 27.69
120 630 168.91 11.30 27.54
120 664 187.00 10.24 27.48
120 717 169.49 10.62 27.41
120 789 172.32 10.29 27.46
120 818 184.10 8.19 27.47
120 895 192.80 7.69 27.39
120 932 165.70 8.87 27.42
120 938 181.68 9.36 27.41
120 947 189.23 12.13 27.63
120 974 194.72 9.77 27.51
120 991 194.08 9.35 27.79
121 52 166.94 8.49 27.30
121 189 170.75 6.37 27.35
121 208 165.69 10.16 27.90
121 307 196.16 8.00 27.49
121 317 149.38 9.64 27.59
121 335 192.37 8.62 27.60
121 393 178.24 8.74 28.00
121 423 210.76 6.45 27.34
121 447 153.70 8.73 27.34
121 473 178.56 10.07 27.40
121 480 177.07 8.62 27.74
121 538 167.62 6.57 27.33
121 553 195.05 9.34 27.45
121 569 182.27 7.53 27.64
121 634 189.14 10.43 27.73
121 670 191.18 11.79 27.39
121 697 175.34 8.37 27.33
121 719 211.28 9.05 27.37
121 729 190.36 8.73 27.68
121 777 166.29 8.36 27.55
121 825 195.08 8.28 27.30
121 835 174.27 11.68 27.46
121 854 144.29 10.87 27.36
121 859 128.82 9.09 27.56
121 872 180.91 9.96 27.72
121 935 165.56 9.23 28.61
121 939 190.85 10.33 27.47
121 970 207.23 8.27 27.39
121 982 152.94 8.64 27.35
121 986 194.14 9.56 27.47
121 1014 183.05 6.99 27.31
122 5 194.87 10.54 27.43
122 7 144.47 9.90 27.33
122 17 171.03 8.61 28.00
122 28 173.63 8.31 27.40
122 73 167.98 8.53 27.51
122 122 160.69 12.08 27.37
122 152 179.56 10.47 27.33
122 191 189.83 9.25 27.37
122 268 179.33 11.30 27.44
122 274 191.09 10.84 27.34
122 310 161.32 8.45 27.42
122 311 169.99 9.73 27.47
122 343 178.91 8.21 27.35
122 377 219.46 7.28 27.89
122 385 151.60 9.34 0.86
122 387 172.47 8.05 27.31
122 432 158.92 10.63 27.46
122 465 201.99 10.81 27.64
122 467 205.77 7.63 27.54
122 519 174.99 10.47 27.88
122 546 187.30 10.23 27.86
122 623 188.64 7.94 27.49
122 631 188.35 8.86 27.41
122 635 177.11 7.10 27.43
122 660 188.73 11.07 27.41
122 704 170.67 11.04 27.74
122 763 183.04 8.91 27.53
122 781 166.40 7.66 27.46
122 858 201.78 10.94 27.58
122 895 167.75 9.09 27.36
122 919 185.14 9.21 27.41
122 945 206.02 10.69 27.43
122 946 177.46 8.64 27.74
122 1015 196.18 9.97 27.69
123 2 157.87 9.24 27.35
123 24 151.61 9.28 27.58
123 99 204.86 9.12 27.72
123 100 184.05 11.73 27.35
123 101 152.09 12.08 27.79
123 158 175.82 7.64 27.32
123 168 188.35 9.60 27.48
123 172 153.49 10.72 27.43
123 180 155.63 8.39 27.72
123 231 167.33 9.08 27.56
123 243 171.89 8.80 27.54
123 313 148.77 10.26 28.03
123 315 187.52 10.09 27.43
123 401 185.27 10.14 27.76
123 410 184.78 8.97 27.63
123 431 185.11 9.79 27.44
123 520 200.16 8.39 27.34
123 529 169.93 8.29 27.74
123 583 166.57 9.11 28.47
123 590 155.37 10.34 27.58
123 665 197.43 9.47 27.70
123 669 170.41 11.01 27.35
123 681 184.97 9.16 27.45
123 726 145.16 10.22 27.80
123 737 178.38 9.75 27.40
123 889 149.04 10.36 27.85
123 906 186.86 6.59 27.82
123 910 196.71 7.88 27.45
123 924 162.13 11.17 27.49
123 986 190.80 8.70 27.75
123 1011 186.57 9.19 27.72
123 1012 161.73 8.57 27.61
124 69 148.45 6.22 27.90
124 98 144.66 7.19 27.38
124 171 167.73 8.20 27.30
124 172 146.07 10.59 27.46
124 206 148.88 9.13 27.47
124 272 196.29 9.95 27.58
124 305 192.04 8.68 27.33
124 337 169.44 9.59 27.45
124 405 172.75 11.86 27.37
124 420 157.42 11.06 27.43
124 423 186.98 8.89 28.37
124 426 194.59 10.52 27.51
124 486 174.17 10.09 27.46
124 519 171.99 9.48 27.86
124 532 182.92 11.59 27.40
124 538 171.34 9.54 27.51
124 542 178.77 10.45 27.62
124 543 168.60 8.30 27.41
124 628 190.14 9.39 27.56
124 648 168.76 10.88 27.40
124 665 193.18 7.54 27.52
124 715 163.64 10.19 27.37
124 725 176.57 9.71 27.37
124 744 186.73 10.59 28.03
124 746 165.15 9.22 27.45
124 766 187.43 7.20 27.32
124 769 180.09 9.72 27.38
124 798 156.98 7.95 27.59
124 909 211.02 8.69 27.40
124 939 181.02 11.27 27.39
124 987 165.36 9.95 27.73
125 18 163.01 11.00 27.35
125 24 176.99 8.91 27.58
125 67 169.75 8.55 27.31
125 83 180.07 8.33 27.38
125 88 187.67 8.02 27.46
125 116 174.84 9.57 27.96
125 237 184.28 10.11 27.83
125 243 174.63 12.26 27.55
125 326 171.50 9.74 27.34
125 343 164.38 9.06 27.61
125 345 185.02 8.62 27.40
125 347 189.03 8.19 27.38
125 348 188.17 8.07 27.35
125 373 188.31 11.36 27.86
125 402 197.49 13.56 27.62
125 448 177.65 8.64 27.39
125 479 202.31 10.43 27.53
125 517 177.92 11.31 27.36
125 519 159.82 6.48 27.42
125 520 184.92 8.20 27.35
125 569 196.91 11.26 27.43
125 576 194.97 7.39 27.37
125 606 176.63 6.77 27.40
125 629 199.80 9.84 27.31
125 683 159.71 7.04 27.36
125 697 171.58 7.86 27.53
125 723 179.48 10.11 27.34
125 749 190.01 9.98 27.36
125 751 190.88 10.94 27.88
125 855 169.80 11.84 27.44
125 857 166.72 8.99 27.43
125 908 173.04 9.29 27.39
125 927 161.76 8.29 27.35
125 931 173.06 11.72 27.39
125 933 142.03 9.03 27.44
125 971 162.74 8.27 27.47
125 997 210.14 8.02 27.53
126 10 172.40 8.09 27.32
126 55 167.49 9.63 27.92
126 71 165.64 10.06 27.44
126 116 164.70 10.61 28.02
126 182 161.24 10.17 27.48
126 192 167.56 9.45 27.82
126 208 181.38 9.54 27.96
126 267 170.18 9.55 27.36
126 284 178.70 8.15 27.74
126 310 183.33 8.18 27.34
126 342 175.92 9.86 27.41
126 418 157.98 9.40 27.46
126 530 188.05 11.41 27.67
126 554 173.55 10.85 27.47
126 576 183.13 7.91 27.32
126 584 204.27 10.15 27.41
126 613 180.53 7.49 27.32
126 667 173.29 7.47 27.31
126 685 171.98 9.27 27.51
126 713 161.94 11.45 28.12
126 722 186.87 9.34 27.75
126 843 182.68 9.64 27.49
126 852 195.81 7.75 27.33
126 913 173.85 10.31 27.61
126 950 180.35 8.95 27.49
126 983 211.92 11.05 27.58
126 1009 192.18 10.93 27.45
126 1010 140.61 9.67 27.32
126 1016 190.80 10.80 27.58
127 0 188.05 9.29 27.47
127 12 167.02 7.63 27.44
127 100 172.94 10.55 27.48
127 139 159.56 9.81 27.49
127 160 145.76 8.54 27.38
127 199 172.55 10.77 27.63
127 201 165.94 8.13 27.33
127 228 172.04 7.98 27.50
127 431 199.64 8.83 27.38
127 471 182.40 8.71 27.41
127 474 211.54 10.22 27.44
127 489 170.85 8.62 27.77
127 526 190.06 8.98 27.81
127 538 177.13 9.13 27.95
127 560 174.92 8.70 27.52
127 640 163.60 7.86 27.37
127 667 185.23 9.20 27.39
127 727 169.31 10.35 27.58
127 754 196.07 8.48 28.17
127 762 173.81 9.27 27.32
127 771 192.73 9.03 27.52
127 789 141.58 11.11 27.54
127 820 177.52 9.17 28.01
127 874 184.77 5.64 27.45
127 889 168.22 8.03 27.57
127 968 167.54 9.78 27.64
127 971 181.79 10.07 27.61
127 1006 195.89 10.19 27.42
128 6 158.78 9.91 27.34
128 125 178.86 8.52 27.65
128 128 175.50 12.54 27.49
128 132 184.97 12.38 27.70
128 233 189.26 11.24 27.72
128 270 193.23 9.03 27.45
128 278 168.13 11.46 27.55
128 285 166.16 6.18 27.58
128 301 175.08 9.27 27.35
128 412 171.36 10.76 27.39
128 455 181.04 8.22 27.32
128 464 170.45 9.13 27.44
128 532 160.11 9.68 27.33
128 533 221.03 9.72 27.84
128 616 178.50 10.23 27.51
128 627 184.65 11.18 27.70
128 656 189.15 9.09 27.43
128 706 188.62 8.02 27.99
128 741 185.42 10.55 27.69
128 745 173.92 6.74 27.54
128 763 185.64 7.39 27.40
128 780 184.61 10.27 27.51
128 809 196.86 10.91 27.50
128 893 163.96 9.99 27.36
128 949 185.75 11.81 27.77
128 970 184.57 8.42 27.43
128 995 177.24 9.82 27.49
128 1000 162.96 11.39 27.37
128 1006 189.98 7.39 27.36
129 20 190.56 10.01 27.43
129 31 154.23 9.21 27.47
129 60 191.81 11.13 27.66
129 65 156.84 10.31 27.56
129 67 154.52 8.96 27.55
129 73 190.31 10.74 27.52
129 136 168.21 8.77 27.51
129 163 186.83 7.29 27.43
129 170 162.29 8.25 27.55
129 195 161.75 8.92 27.81
129 221 168.12 8.44 27.41
129 443 164.86 8.50 27.48
129 461 194.80 8.82 27.69
129 530 196.46 9.82 27.41
129 538 163.80 7.76 27.45
129 554 185.42 10.78 27.42
129 593 181.65 7.95 27.56
129 605 206.04 9.99 27.39
129 608 179.97 10.77 27.41
129 613 173.42 11.49 27.36
129 638 171.77 8.52 27.35
129 719 159.54 9.73 27.38
129 720 173.67 7.26 27.43
129 752 152.03 10.31 27.78
129 764 164.85 10.37 27.57
129 781 178.49 8.91 27.31
129 836 184.37 10.55 27.90
129 862 162.30 9.41 27.77
129 877 188.15 12.61 27.44
129 889 165.05 9.62 27.58
129 910 181.58 10.43 27.42
129 912 185.45 8.59 27.39
129 954 170.61 11.35 27.38
129 965 182.32 10.41 27.42
129 978 176.33 13.22 27.94
129 1021 177.00 12.20 27.55
130 14 161.18 9.72 27.51
130 54 181.13 9.28 27.33
130 61 173.60 8.96 27.66
130 93 194.57 10.84 27.91
130 117 179.91 13.14 27.71
130 125 181.91 9.75 27.51
130 151 162.62 10.76 28.24
130 181 182.36 11.40 27.70
130 203 164.61 9.59 27.40
130 217 185.95 10.14 27.41
130 234 176.41 9.50 27.46
130 322 175.91 7.73 27.38
130 326 181.20 10.53 27.54
130 327 187.17 9.96 27.44
130 379 183.01 9.59 27.47
130 398 162.47 10.14 27.56
130 416 196.83 7.81 27.30
130 417 185.44 8.31 27.64
130 438 197.83 12.26 27.70
130 493 184.54 10.96 28.38
130 499 191.66 10.43 27.63
130 558 170.57 7.72 27.42
130 597 209.75 10.40 27.56
130 630 178.72 10.25 27.47
130 672 198.94 10.63 27.79
130 713 180.22 9.27 27.47
130 851 168.83 8.37 27.33
130 976 194.64 11.52 27.99
131 21 178.85 10.24 27.84
131 78 165.74 9.32 27.53
131 138 192.57 8.89 27.35
131 143 178.95 10.55 27.63
131 145 191.37 10.11 27.45
131 232 170.03 9.84 27.34
131 308 176.42 15.01 27.56
131 347 208.83 8.59 27.60
131 377 191.20 9.66 27.43
131 410 193.08 11.45 27.35
131 432 171.22 10.13 27.46
131 452 171.43 9.12 27.41
131 536 184.89 9.21 27.67
131 614 153.87 10.46 28.06
131 657 188.95 10.69 27.37
131 714 165.66 10.32 27.47
131 718 171.01 9.95 27.33
131 749 159.36 9.35 27.88
131 802 160.35 8.72 27.34
131 820 187.45 10.14 27.58
131 930 187.53 9.23 27.30
131 953 184.03 14.40 28.12
131 966 175.43 8.22 27.36
131 970 207.30 10.41 27.43
131 971 196.94 12.55 27.71
131 982 192.49 9.03 27.45
131 1017 197.15 10.96 27.60
132 63 199.70 9.97 27.35
132 157 183.34 9.06 27.41
132 171 157.69 9.03 27.75
132 177 176.86 10.76 27.49
132 187 172.48 13.32 27.74
132 217 204.86 10.54 27.47
132 225 153.49 10.88 27.53
132 236 168.47 11.66 27.51
132 489 167.65 10.02 27.40
132 497 170.95 8.95 27.59
132 519 176.28 9.12 27.40
132 547 179.21 9.35 27.63
132 552 162.34 7.80 27.37
132 566 185.83 10.51 27.42
132 575 159.03 8.96 28.16
132 656 173.67 9.38 27.37
132 661 167.17 10.40 27.46
132 662 172.72 13.36 28.09
132 671 207.54 8.08 27.38
132 685 179.42 8.70 27.29
132 708 194.84 8.51 27.61
132 727 185.12 12.58 27.91
132 789 165.92 10.20 27.56
132 870 202.36 10.68 27.43
132 918 185.73 10.04 27.30
132 946 166.98 9.20 27.65
132 949 183.74 10.09 27.32
132 960 191.46 5.32 27.87
132 1012 166.44 13.29 27.46
133 33 173.84 10.38 27.56
133 64 158.62 10.32 27.33
133 125 167.79 10.28 27.48
133 140 183.76 10.46 28.05
133 183 169.63 8.98 27.32
133 187 197.79 11.00 27.57
133 206 176.01 10.36 27.54
133 271 195.57 12.37 27.44
133 298 183.54 9.93 27.52
133 311 207.68 8.15 27.58
133 373 195.79 9.22 27.64
133 379 175.94 7.83 27.56
133 402 189.57 9.28 27.36
133 474 180.55 11.54 27.34
133 565 183.37 9.26 27.83
133 584 209.99 10.82 27.85
133 597 190.93 10.32 27.49
133 622 167.11 9.29 27.66
133 701 176.54 9.12 27.34
133 707 183.41 9.33 27.44
133 723 202.12 9.80 27.54
133 736 183.18 11.43 27.54
133 747 197.88 10.31 27.56
133 768 180.17 7.01 27.69
133 775 195.67 8.10 27.44
133 795 188.58 8.79 27.60
133 802 174.43 11.40 27.46
133 849 165.91 9.70 27.64
133 851 191.89 9.60 27.42
133 864 197.78 9.56 27.39
133 874 185.21 7.33 27.33
133 917 165.42 10.98 27.39
133 970 182.99 9.50 27.58
133 997 234.41 9.61 27.42
133 1013 153.78 11.32 27.37
134 0 184.32 10.23 27.42
134 59 154.19 8.23 27.30
134 61 165.86 10.86 27.42
134 62 176.94 10.50 27.51
134 75 198.06 10.01 27.78
134 93 183.99 9.08 27.32
134 100 144.06 8.26 27.36
134 151 162.12 9.89 27.40
134 152 166.37 10.88 28.01
134 266 178.38 9.42 27.46
134 301 208.30 8.86 27.40
134 336 188.07 8.98 28.03
134 395 189.57 11.17 27.43
134 447 214.35 9.96 27.67
134 466 172.09 9.23 27.47
134 482 182.44 7.68 27.42
134 551 205.27 7.91 27.55
134 561 189.12 12.91 27.50
134 592 163.54 10.85 27.63
134 598 172.01 9.61 27.42
134 600 210.38 8.46 27.80
134 626 187.86 6.72 27.57
134 696 177.34 8.39 27.70
134 791 154.85 9.82 27.72
134 795 147.42 10.71 28.18
134 806 179.61 11.36 27.90
134 841 168.57 8.73 27.57
134 858 164.28 11.26 27.45
134 860 181.91 9.68 27.61
134 861 195.49 8.35 27.56
134 869 169.04 11.43 27.44
134 877 187.81 9.74 27.57
134 892 200.44 11.16 27.42
134 944 188.81 10.37 27.53
134 972 183.51 11.09 27.70
134 1003 165.28 8.53 27.39
135 8 159.97 11.26 27.54
135 72 174.59 8.99 27.73
135 79 163.89 9.16 27.33
135 94 173.72 10.61 27.56
135 101 204.97 9.88 27.41
135 139 176.92 9.01 27.67
135 144 192.70 10.60 27.63
135 159 184.74 10.14 27.44
135 185 170.17 10.70 27.48
135 274 190.04 9.90 27.66
135 318 190.24 10.85 27.42
135 375 190.31 11.39 27.53
135 418 168.03 10.70 27.42
135 452 182.23 10.19 27.45
135 476 151.38 9.09 27.72
135 567 192.04 10.03 27.37
135 606 173.37 8.35 27.75
135 661 196.66 11.71 27.38
135 716 187.32 12.09 27.95
135 722 166.90 8.75 27.61
135 767 181.91 7.05 27.82
135 854 183.81 12.65 28.01
135 884 205.07 10.93 27.31
135 998 173.95 9.43 27.50
135 1020 202.93 8.00 27.39
136 4 185.01 8.49 27.64
136 19 182.17 9.96 27.48
136 54 168.17 12.06 27.40
136 81 172.21 12.55 27.85
136 168 184.37 8.91 27.40
136 169 191.16 9.06 27.30
136 181 179.20 9.10 27.75
136 182 194.10 8.51 27.35
136 202 179.25 8.38 27.39
136 232 197.32 10.71 27.37
136 264 174.14 11.70 27.51
136 306 185.91 10.11 27.46
136 351 179.70 11.07 27.39
136 401 176.16 6.90 27.62
136 406 166.75 10.11 27.59
136 408 187.62 9.02 27.79
136 454 184.36 12.03 28.11
136 455 153.10 10.28 27.80
136 475 189.12 11.04 27.65
136 562 186.96 8.28 27.32
136 567 176.53 10.43 27.79
136 604 164.83 11.30 27.84
136 630 195.68 7.72 27.89
136 664 173.12 9.51 27.66
136 717 185.66 8.44 27.79
136 789 177.16 9.14 27.62
136 818 191.56 11.85 27.57
136 895 177.01 9.30 27.38
136 932 186.95 11.83 27.42
136 938 179.32 6.15 27.42
136 947 206.25 11.47 27.44
136 974 185.05 9.86 27.39
136 991 201.56 7.96 27.35
137 52 184.76 7.75 27.59
137 189 199.63 10.22 27.68
137 208 177.74 9.87 27.56
137 307 179.94 9.83 27.45
137 317 167.17 10.74 27.66
137 335 181.69 8.44 27.59
137 393 180.22 11.20 27.57
137 423 170.99 9.29 27.83
137 447 194.22 8.54 27.51
137 473 174.02 8.12 27.58
137 480 192.17 10.50 27.87
137 538 167.02 10.06 27.56
137 553 163.47 8.82 27.34
137 569 188.25 11.96 28.59
137 634 141.17 6.07 27.51
137 670 159.80 12.13 27.43
137 697 159.32 11.03 27.31
137 719 196.81 11.85 27.48
137 729 183.07 7.79 27.36
137 777 193.58 8.22 27.66
137 825 163.12 10.11 27.42
137 835 157.37 8.77 27.71
137 854 185.36 8.35 27.88
137 859 207.16 8.78 27.81
137 872 178.21 12.23 27.67
137 935 187.57 9.57 27.71
137 939 176.91 11.16 27.46
137 970 202.45 11.77 27.47
137 982 192.56 10.61 27.52
137 986 180.97 8.06 27.33
137 1014 159.50 8.73 27.58
138 5 177.80 10.85 27.56
138 7 194.71 9.63 27.40
138 17 164.93 11.41 27.93
138 28 130.42 9.89 27.70
138 73 204.99 10.60 27.42
138 122 178.83 9.97 27.61
138 152 173.61 9.36 27.51
138 191 215.39 8.02 27.93
138 268 172.90 9.01 27.62
138 274 183.19 8.45 27.57
138 310 176.82 9.76 27.35
138 311 204.71 9.80 27.68
138 343 195.95 10.79 27.59
138 377 158.50 9.82 27.84
138 385 174.00 9.61 0.11
138 387 169.50 7.89 27.43
138 432 187.59 11.31 27.65
138 465 195.73 9.08 27.74
138 467 171.22 9.22 27.61
138 519 169.49 9.39 27.75
138 546 174.07 7.70 27.30
138 623 217.84 10.31 27.42
138 631 200.33 8.88 27.39
138 635 178.07 10.61 27.45
138 660 190.30 11.10 27.31
138 704 166.93 9.95 28.29
138 763 168.67 9.46 27.43
138 781 199.64 11.30 28.28
138 858 192.98 9.38 27.51
138 895 185.58 10.19 27.89
138 919 186.64 10.97 27.51
138 945 176.78 11.29 27.57
138 946 174.34 10.52 27.55
138 1015 193.72 12.49 27.54
139 2 172.72 10.64 27.41
139 24 187.96 8.62 27.38
139 99 169.61 10.36 27.47
139 100 153.98 8.76 27.63
139 101 166.35 11.27 27.36
139 158 163.38 9.47 28.70
139 168 183.87 9.33 27.57
139 172 171.51 9.73 27.67
139 180 189.92 8.97 27.39
139 231 178.78 9.93 27.33
139 243 173.87 9.93 27.39
139 313 174.04 10.30 27.38
139 315 174.35 10.83 27.70
139 401 171.10 10.47 27.45
139 410 177.08 10.16 27.65
139 431 189.84 7.51 27.72
139 520 189.43 8.42 27.35
139 529 181.22 10.20 27.59
139 583 181.09 10.78 27.77
139 590 175.14 8.74 27.36
139 665 203.04 10.72 27.60
139 669 154.81 10.76 27.47
139 681 173.94 11.66 27.62
139 726 171.64 9.50 27.45
139 737 175.66 9.29 27.48
139 889 173.35 9.97 27.33
139 906 179.53 10.60 27.95
139 910 198.70 10.99 27.60
139 924 182.39 10.58 27.40
139 986 170.27 7.76 27.35
139 1011 182.83 7.79 27.39
139 1012 186.45 10.80 27.79
140 69 126.58 8.55 27.91
140 98 166.05 9.94 27.51
140 171 186.07 8.60 27.64
140 172 160.19 9.48 27.67
140 206 168.84 12.30 27.39
140 272 189.59 11.59 27.69
140 305 182.68 8.42 27.45
140 337 157.56 9.46 27.33
140 405 191.31 9.19 28.10
140 420 184.18 9.76 27.78
140 423 184.97 8.64 27.72
140 426 179.59 5.90 27.42
140 486 180.97 7.15 27.47
140 519 157.47 10.02 27.41
140 532 185.81 11.25 27.60
140 538 159.58 9.95 27.50
140 542 188.21 7.67 27.31
140 543 195.71 7.07 27.34
140 628 189.22 9.65 27.55
140 648 185.07 8.18 27.44
140 665 172.19 11.35 27.81
140 715 194.32 9.42 27.42
140 725 183.67 7.40 27.32
140 744 180.03 9.24 27.95
140 746 209.78 9.35 28.09
140 766 176.02 9.72 27.47
140 769 198.11 10.24 27.49
140 798 174.86 10.29 27.46
140 909 198.48 7.08 27.62
140 939 199.38 15.42 27.74
140 987 207.07 12.67 27.51
141 18 160.97 9.36 27.39
141 24 185.40 10.91 28.72
141 67 147.98 8.76 27.60
141 83 184.52 8.80 27.75
141 88 207.24 12.22 27.81
141 116 197.81 11.01 27.41
141 237 174.45 8.53 27.52
141 243 204.69 8.68 27.39
141 326 191.61 8.42 27.34
141 343 180.24 13.13 27.35
141 345 181.89 8.16 27.69
141 347 174.58 10.01 27.37
141 348 201.79 9.27 28.48
141 373 186.48 10.60 27.45
141 402 188.49 11.76 27.54
141 448 157.27 8.26 27.61
141 479 223.55 8.55 27.35
141 517 172.46 10.12 27.64
141 519 188.75 9.82 27.54
141 520 173.99 9.52 27.46
141 569 200.40 10.45 27.95
141 576 181.86 10.31 27.68
141 606 191.02 10.13 27.59
141 629 189.67 6.40 27.46
141 683 143.02 7.66 28.05
141 697 167.14 8.45 27.33
141 723 194.58 9.03 27.55
141 749 212.96 12.39 27.41
141 751 174.08 11.37 27.63
141 855 206.14 5.58 27.42
141 857 174.83 10.93 27.37
141 908 182.51 11.59 27.85
141 927 193.20 11.17 27.46
141 931 200.10 10.97 27.45
141 933 194.81 10.13 27.52
141 971 175.39 11.02 27.54
141 997 179.45 9.36 27.40
142 10 182.98 7.10 27.70
142 55 169.86 9.24 27.39
142 71 166.78 11.94 27.50
142 116 94.82 15.50 28.83
142 182 196.48 9.29 27.55
142 192 175.73 11.09 27.40
142 208 178.48 9.05 27.77
142 267 155.48 10.19 27.32
142 284 156.91 7.67 27.42
142 310 177.92 10.71 27.46
142 342 188.51 10.43 27.62
142 418 173.47 7.90 27.52
142 530 170.28 7.49 27.98
142 554 167.30 8.13 27.34
142 576 183.50 10.79 27.40
142 584 193.03 6.55 27.33
142 613 149.94 11.56 27.39
142 667 173.18 8.63 27.32
142 685 184.98 9.76 27.49
142 713 182.77 10.78 27.44
142 722 169.66 10.65 27.80
142 843 174.09 9.11 28.08
142 852 161.94 9.57 27.50
142 913 165.87 7.16 27.81
142 950 174.89 8.76 27.59
142 983 162.33 9.28 27.65
142 1009 209.29 12.45 27.37
142 1010 188.57 9.36 27.40
142 1016 187.64 9.99 28.03
143 0 158.09 10.43 27.60
143 12 109.61 11.94 27.39
143 100 169.67 10.68 27.63
143 139 158.37 9.87 27.49
143 160 180.77 11.56 27.37
143 199 193.18 9.47 27.43
143 201 168.09 11.80 27.68
143 228 158.14 9.54 27.65
143 431 214.60 7.75 27.70
143 471 175.25 6.26 27.42
143 474 162.04 12.29 27.88
143 489 179.97 9.44 27.62
143 526 179.13 10.96 27.52
143 538 208.60 12.34 27.77
143 560 169.16 11.31 27.38
143 640 184.86 8.68 27.59
143 667 178.26 8.96 27.56
143 727 178.35 9.80 27.45
143 754 191.45 8.49 27.41
143 762 203.40 9.26 27.35
143 771 173.43 7.66 27.42
143 789 172.89 11.86 28.31
143 820 187.70 7.94 27.48
143 874 177.46 10.84 27.66
143 889 171.13 9.59 27.43
143 968 159.22 9.42 28.15
143 971 213.49 11.78 27.46
143 1006 175.83 6.12 27.36
144 6 150.35 7.54 27.53
144 125 178.98 10.78 27.33
144 128 178.68 9.66 27.74
144 132 188.19 11.46 27.42
144 233 193.01 8.70 27.61
144 270 180.04 9.58 27.51
144 278 178.75 7.91 27.41
144 285 160.99 10.67 27.69
144 301 149.69 10.33 27.34
144 412 190.78 8.71 27.60
144 455 189.87 10.86 28.18
144 464 188.62 8.46 27.81
144 532 175.28 8.98 27.39
144 533 178.06 10.68 27.50
144 616 181.03 9.53 27.62
144 627 200.77 9.48 27.75
144 656 185.21 6.98 27.39
144 706 175.13 9.11 27.39
144 741 199.72 9.41 27.55
144 745 181.25 8.01 27.50
144 763 175.92 9.60 27.40
